ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,-17.24,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): 7. Craft and related trades workers,2018,18.52,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,-1.47,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): 9. Elementary occupations,2018,4.88,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - HIES - Encuesta Nacional de Condiciones de Vida,Occupation (ISCO-08): Total,2000,18.82,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Guatemala,Gender wage gap by occupation (%),GTM - HIES - Encuesta Nacional de Condiciones de Vida,Occupation (ISCO-08): Total,2006,5.34,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Guatemala,Gender wage gap by occupation (%),GTM - HIES - Encuesta Nacional de Condiciones de Vida,Occupation (ISCO-08): Total,2011,5.71,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Guatemala,Gender wage gap by occupation (%),GTM - HIES - Encuesta Nacional de Condiciones de Vida,Occupation (ISCO-08): Total,2014,0.68,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1991,19.35,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1992,19.44,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1993,20.45,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1994,14.04,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1995,21.13,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1996,13.25,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1997,17.76,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1998,26.39,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,1999,17.65,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2001,4.83,Currency: HND - Lempira (HNL) | Time unit: Per hour | Break in series: Change in source,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2002,-3.13,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2003,-0.45,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2004,0.91,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2005,-23.18,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2006,-10.08,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2007,0,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2008,9.79,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2009,-10.78,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2010,-8.55,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2012,-15.76,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2013,-4.37,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2014,-15.05,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Haiti,Gender wage gap by occupation (%),HTI - HIES - Enquête sur les conditions de vie en Haïti,Occupation (ISCO-08): Total,2001,16.04,Currency: HTI - Gourde (HTG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): Total,2014,15.52,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): 1. Managers,2014,13.95,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): 2. Professionals,2014,21.88,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,24.24,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): 4. Clerical support workers,2014,6.67,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): 5. Service and sales workers,2014,21.62,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
