"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,57.3,,
"CHE","Switzerland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,53.2,,
"ISR","Israel","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,57.3,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2008","2008","PC","Percentage","0","Units",,,59.1,,
"LUX","Luxembourg","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,49.5,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2009","2009","PC","Percentage","0","Units",,,58.5,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,59.3,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2013","2013","PC","Percentage","0","Units",,,87.4,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2009","2009","PC","Percentage","0","Units",,,49.4,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2008","2008","PC","Percentage","0","Units",,,73.6,,
"POL","Poland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,72.5,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2011","2011","PC","Percentage","0","Units",,,60.9,,
"TUR","Turkey","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,87.5,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2012","2012","PC","Percentage","0","Units",,,42.9,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2012","2012","PC","Percentage","0","Units",,,60.7,,
"GRC","Greece","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,38.9,,
"FRA","France","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,67.8,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,87.9,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,54.4,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,0,,
"GRC","Greece","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,63.8,,
"IRL","Ireland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,66.7,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,96.7,,
"DEU","Germany","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,77,,
"SWE","Sweden","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,72.9,,
"OAVG","OECD - Average","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,49.9,,
"CHE","Switzerland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,82.7,,
"MEX","Mexico","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,42.9,,
"DEU","Germany","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,52.3,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2011","2011","PC","Percentage","0","Units",,,42.7,,
"EST","Estonia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,72.7,,
"ITA","Italy","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,64.7,,
"CZE","Czech Republic","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,80.6,,
"HUN","Hungary","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,68.6,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,60.4,,
"ESP","Spain","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,44.3,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,64.9,,
"NOR","Norway","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,70.8,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2009","2009","PC","Percentage","0","Units",,,60.7,,
"NZL","New Zealand","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,55.3,,
"AUS","Australia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,51.7,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2012","2012","PC","Percentage","0","Units",,,63.6,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2011","2011","PC","Percentage","0","Units",,,87.8,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2007","2007","PC","Percentage","0","Units",,,76.1,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2011","2011","PC","Percentage","0","Units",,,58.6,,
"KOR","Korea","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,88.8,,
"AUT","Austria","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,54.1,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,71,,
"USA","United States","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,56.4,,
"DNK","Denmark","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,67.4,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2013","2013","PC","Percentage","0","Units",,,54.3,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2011","2011","PC","Percentage","0","Units",,,55.7,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2007","2007","PC","Percentage","0","Units",,,61.6,,
"EST","Estonia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,61.7,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2009","2009","PC","Percentage","0","Units",,,95.6,,
"ISR","Israel","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,78.8,,
"PRT","Portugal","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,54.6,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2011","2011","PC","Percentage","0","Units",,,56.3,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2008","2008","PC","Percentage","0","Units",,,63.2,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2011","2011","PC","Percentage","0","Units",,,97.4,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,54.6,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2012","2012","PC","Percentage","0","Units",,,97.9,,
"FIN","Finland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,67.7,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,55.3,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2006","2006","PC","Percentage","0","Units",,,75.5,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,65.7,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2013","2013","PC","Percentage","0","Units",,,63.2,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2007","2007","PC","Percentage","0","Units",,,67.5,,
"NLD","Netherlands","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,42,,
"AUS","Australia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,77.6,,
"GBR","United Kingdom","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,52.1,,
"USA","United States","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,74.4,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,56.1,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2012","2012","PC","Percentage","0","Units",,,56.8,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2006","2006","PC","Percentage","0","Units",,,55.9,,
"BEL","Belgium","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,47.2,,
"LUX","Luxembourg","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,73.1,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2009","2009","PC","Percentage","0","Units",,,59.6,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2013","2013","PC","Percentage","0","Units",,,58.5,,
"ISL","Iceland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,92.5,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,58.3,,
"SVN","Slovenia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,56.7,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2008","2008","PC","Percentage","0","Units",,,95,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2008","2008","PC","Percentage","0","Units",,,67.1,,
"SVK","Slovak Republic","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,52.5,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,44.4,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,50.8,,
"ZAF","South Africa","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,38.4,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2013","2013","PC","Percentage","0","Units",,,46,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,65.8,,
"AUS","Australia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,77.9,,
"AUS","Australia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,51.2,,
"AUT","Austria","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,76.5,,
"AUT","Austria","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,53.5,,
"BEL","Belgium","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,66.4,,
"BEL","Belgium","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,48,,
"CZE","Czech Republic","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,81.4,,
"CZE","Czech Republic","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,58.3,,
"DNK","Denmark","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,68.2,,
"DNK","Denmark","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,54.3,,
"FIN","Finland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,67.4,,
"FIN","Finland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,59.1,,
"FRA","France","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,67.5,,
"FRA","France","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,52.1,,
"DEU","Germany","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,76.6,,
